I ensGene transcript 124755 125069 . - . YAL016C-A     
I ensGene transcript 124879 126786 . + . YAL016W     
I ensGene transcript 126903 128102 . - . YAL015C     
I ensGene transcript 128252 129019 . - . YAL014C     
I ensGene transcript 129270 130487 . + . YAL013W     
I ensGene transcript 130799 131983 . + . YAL012W     
I ensGene transcript 132199 134076 . + . YAL011W     
I ensGene transcript 134184 135665 . - . YAL010C     
I ensGene transcript 135854 136633 . + . YAL009W     
I ensGene transcript 136914 137510 . + . YAL008W     
I ensGene transcript 137698 138345 . - . YAL007C     
I ensGene transcript 139152 139254 . + . tP(UGG)A     
I ensGene transcript 139503 141431 . - . YAL005C     
I ensGene transcript 140760 141407 . + . YAL004W     
I ensGene transcript 142174 143160 . + . YAL003W     
I ensGene transcript 142367 142468 . + . snR18     
I ensGene transcript 143707 147531 . + . YAL002W     
I ensGene transcript 147594 151166 . - . YAL001C     
I ensGene transcript 152257 153876 . + . YAR002W     
I ensGene transcript 154065 154724 . - . YAR002C-A     
I ensGene transcript 155005 156285 . + . YAR003W     
I ensGene transcript 156754 158619 . - . YAR007C     
I ensGene transcript 158966 159793 . + . YAR008W     
I ensGene transcript 166267 166339 . + . tA(UGC)A     
I ensGene transcript 166742 168871 . - . YAR014C     
I ensGene transcript 169375 170295 . + . YAR015W     
I ensGene transcript 170396 171703 . - . YAR018C     
I ensGene transcript 172211 175135 . - . YAR019C     
I ensGene transcript 174998 175330 . + . YAR019W-A     
I ensGene transcript 176856 177023 . - . YAR020C     
I ensGene transcript 179281 179820 . - . YAR023C     
I ensGene transcript 181141 181254 . + . tL(CAA)A     
I ensGene transcript 182522 182603 . - . tS(AGA)A     
I ensGene transcript 183770 184477 . + . YAR027W     
I ensGene transcript 184892 185596 . + . YAR028W     
I ensGene transcript 186321 186545 . + . YAR029W     
I ensGene transcript 186512 186853 . - . YAR030C     
I ensGene transcript 186836 187732 . + . YAR031W     
I ensGene transcript 188107 188811 . + . YAR033W     
I ensGene transcript 190193 192256 . + . YAR035W     
I ensGene transcript 192337 192417 . - . YAR035C-A     
I ensGene transcript 192619 196185 . + . YAR042W     
I ensGene transcript 201467 201787 . - . YAR047C     
I ensGene transcript 203403 208016 . + . YAR050W     
I ensGene transcript 208367 208663 . + . YAR053W     
I ensGene transcript 217157 217492 . - . YAR060C     
I ensGene transcript 218140 219145 . + . YAR061W     
I ensGene transcript 220198 220497 . + . YAR064W     
I ensGene transcript 221049 221660 . + . YAR066W     
I ensGene transcript 222406 222891 . + . YAR068W     
I ensGene transcript 224011 224304 . - . YAR069C     
I ensGene transcript 224563 224862 . - . YAR070C     
I ensGene transcript 225460 226863 . + . YAR071W     
I ensGene transcript 227742 228953 . + . YAR073W     
I ensGene transcript 228844 229317 . + . YAR075W     
II ensGene transcript 280 2658 . - . YBL113C     
II ensGene transcript 646 1128 . + . YBL113W-A     
II ensGene transcript 2582 2899 . - . YBL112C     
II ensGene transcript 2907 5009 . - . YBL111C     
II ensGene transcript 5790 6125 . + . YBL109W     
II ensGene transcript 7605 7733 . - . YBL108C-A     
II ensGene transcript 8177 8482 . + . YBL108W     
II ensGene transcript 9268 9372 . + . YBL107W-A     
II ensGene transcript 9583 9666 . + . tL(UAA)B1     
II ensGene transcript 9961 10551 . - . YBL107C     
II ensGene transcript 10847 13879 . - . YBL106C     
II ensGene transcript 14241 17696 . - . YBL105C     
II ensGene transcript 18177 21293 . - . YBL104C     
II ensGene transcript 22076 23536 . - . YBL103C     
II ensGene transcript 24098 24745 . + . YBL102W     
II ensGene transcript 24946 28299 . - . YBL101C     
II ensGene transcript 28427 28546 . + . YBL100W-C     
II ensGene transcript 36398 36488 . + . tF(GAA)B     
II ensGene transcript 36989 37303 . - . YBL100C     
II ensGene transcript 37053 38690 . + . YBL099W     
II ensGene transcript 39145 40527 . + . YBL098W     
II ensGene transcript 40831 43095 . + . YBL097W     
II ensGene transcript 43174 43482 . - . YBL096C     
II ensGene transcript 43277 44089 . + . YBL095W     
II ensGene transcript 43765 44097 . - . YBL094C     
II ensGene transcript 44256 44918 . - . YBL093C     
II ensGene transcript 45978 46370 . + . YBL092W     
II ensGene transcript 46565 47180 . - . YBL091C-A     
II ensGene transcript 47363 48628 . - . YBL091C     
II ensGene transcript 48825 49358 . + . YBL090W     
II ensGene transcript 49574 50953 . + . YBL089W     
II ensGene transcript 51019 59382 . - . YBL088C     
II ensGene transcript 59822 60739 . - . YBL087C     
II ensGene transcript 61202 62602 . - . YBL086C     
II ensGene transcript 63876 66818 . + . YBL085W     
II ensGene transcript 67169 69445 . - . YBL084C     
II ensGene transcript 69713 70138 . - . YBL083C     
II ensGene transcript 69751 71127 . - . YBL082C     
II ensGene transcript 71866 72972 . + . YBL081W     
II ensGene transcript 73070 74695 . - . YBL080C     
II ensGene transcript 75259 79767 . + . YBL079W     
II ensGene transcript 80378 80731 . - . YBL078C     
II ensGene transcript 80897 81328 . + . YBL077W     
II ensGene transcript 81043 84261 . - . YBL076C     
II ensGene transcript 84499 86448 . - . YBL075C     
II ensGene transcript 86722 87789 . - . YBL074C     
II ensGene transcript 87646 87957 . + . YBL073W     
II ensGene transcript 88190 88277 . + . snR56     
II ensGene transcript 88523 89125 . - . YBL072C     
II ensGene transcript 89458 89556 . - . YBL071C-B     
II ensGene transcript 89978 90226 . + . YBL071W-A     
II ensGene transcript 90223 90531 . - . YBL071C     
II ensGene transcript 90605 90925 . - . YBL070C     
II ensGene transcript 90741 92030 . + . YBL069W     
II ensGene transcript 91794 92030 . + . YBL068W-A     
II ensGene transcript 92414 93394 . + . YBL068W     
II ensGene transcript 93639 95882 . - . YBL067C     
II ensGene transcript 96669 100115 . - . YBL066C     
II ensGene transcript 99963 100307 . + . YBL065W     
II ensGene transcript 100371 101156 . - . YBL064C     
II ensGene transcript 101886 105221 . + . YBL063W     
II ensGene transcript 105308 105688 . + . YBL062W     
II ensGene transcript 105316 107406 . - . YBL061C     
II ensGene transcript 107932 109995 . + . YBL060W     
II ensGene transcript 110125 110539 . - . YBL059C-A     
II ensGene transcript 110594 111244 . + . YBL059W     
II ensGene transcript 111437 112708 . + . YBL058W     
II ensGene transcript 112801 113427 . - . YBL057C     
II ensGene transcript 113762 115168 . + . YBL056W     
II ensGene transcript 115573 116829 . - . YBL055C     
II ensGene transcript 117589 119166 . + . YBL054W     
II ensGene transcript 119335 119709 . + . YBL053W     
II ensGene transcript 119379 121874 . - . YBL052C     
II ensGene transcript 122753 124759 . - . YBL051C     
II ensGene transcript 125125 126119 . + . YBL050W     
II ensGene transcript 126828 127244 . + . YBL049W     
II ensGene transcript 127299 127610 . + . YBL048W     
II ensGene transcript 127895 132040 . - . YBL047C     
II ensGene transcript 132424 133749 . + . YBL046W     
II ensGene transcript 134143 135516 . - . YBL045C     
II ensGene transcript 135998 136366 . + . YBL044W     
II ensGene transcript 136688 137461 . + . YBL043W     
II ensGene transcript 138341 140260 . - . YBL042C     
II ensGene transcript 141247 141972 . + . YBL041W     
II ensGene transcript 142112 142868 . - . YBL040C     
II ensGene transcript 143393 143572 . + . YBL039W-B     
II ensGene transcript 143989 145728 . - . YBL039C     
II ensGene transcript 144948 145031 . - . YBL039C-A     
II ensGene transcript 146187 146885 . + . YBL038W     
II ensGene transcript 147209 150286 . + . YBL037W     
II ensGene transcript 150447 151220 . - . YBL036C     
II ensGene transcript 151493 153610 . - . YBL035C     
II ensGene transcript 153848 158389 . - . YBL034C     
II ensGene transcript 158656 159693 . - . YBL033C     
II ensGene transcript 160184 161329 . + . YBL032W     
II ensGene transcript 161699 162715 . + . YBL031W     
II ensGene transcript 163041 163997 . - . YBL030C     
II ensGene transcript 164488 164772 . - . YBL029C-A     
II ensGene transcript 166134 167264 . + . YBL029W     
II ensGene transcript 167518 167838 . - . YBL028C     
II ensGene transcript 168423 169376 . + . YBL027W     
II ensGene transcript 170623 171038 . + . YBL026W     
II ensGene transcript 171481 171918 . + . YBL025W     
II ensGene transcript 172534 174588 . + . YBL024W     
II ensGene transcript 174920 177526 . - . YBL023C     
II ensGene transcript 177874 181275 . - . YBL022C     
II ensGene transcript 181660 182094 . - . YBL021C     
II ensGene transcript 182401 184125 . + . YBL020W     
II ensGene transcript 184353 185915 . + . YBL019W     
II ensGene transcript 185998 186474 . - . YBL018C     
II ensGene transcript 186844 191583 . - . YBL017C     
II ensGene transcript 192451 193512 . + . YBL016W     
II ensGene transcript 194122 195702 . + . YBL015W     
II ensGene transcript 197494 197567 . + . tI(AAU)B     
II ensGene transcript 197629 197699 . - . tG(GCC)B     
II ensGene transcript 199064 201748 . - . YBL014C     
II ensGene transcript 202056 203261 . + . YBL013W     
II ensGene transcript 203406 203807 . - . YBL012C     
II ensGene transcript 203538 205817 . + . YBL011W     
II ensGene transcript 206107 206949 . - . YBL010C     
II ensGene transcript 207194 209224 . + . YBL009W     
II ensGene transcript 209409 209648 . + . YBL008W-A     
II ensGene transcript 209653 212175 . + . YBL008W     
II ensGene transcript 212632 216366 . - . YBL007C     
II ensGene transcript 216587 217129 . - . YBL006C     
II ensGene transcript 216711 216860 . + . YBL006W-A     
II ensGene transcript 217470 220400 . + . YBL005W     
II ensGene transcript 227075 227156 . + . tS(AGA)B     
II ensGene transcript 227636 235117 . + . YBL004W     
II ensGene transcript 235394 235792 . - . YBL003C     
II ensGene transcript 236492 236887 . + . YBL002W     
II ensGene transcript 237153 237467 . - . YBL001C     
II ensGene transcript 238941 241283 . - . YBR001C     
II ensGene transcript 241708 242568 . - . YBR002C     
II ensGene transcript 242809 244230 . + . YBR003W     
II ensGene transcript 244366 245667 . - . YBR004C     
II ensGene transcript 245906 246547 . + . YBR005W     
II ensGene transcript 247010 248503 . + . YBR006W     
II ensGene transcript 248806 251016 . - . YBR007C     
II ensGene transcript 252563 254209 . - . YBR008C     
II ensGene transcript 255373 255684 . - . YBR009C     
II ensGene transcript 256331 256741 . + . YBR010W     
II ensGene transcript 257112 257975 . - . YBR011C     
II ensGene transcript 259147 259566 . - . YBR012C     
II ensGene transcript 265492 265881 . - . YBR013C     
II ensGene transcript 266378 266450 . + . tT(AGU)B     
II ensGene transcript 266725 267336 . - . YBR014C     
II ensGene transcript 267710 269503 . - . YBR015C     
II ensGene transcript 270247 270633 . + . YBR016W     
II ensGene transcript 270947 273703 . - . YBR017C     
II ensGene transcript 274427 275527 . - . YBR018C     
II ensGene transcript 276253 278352 . - . YBR019C     
II ensGene transcript 279021 280607 . + . YBR020W     
II ensGene transcript 281443 283344 . + . YBR021W     
II ensGene transcript 283738 284271 . + . YBR022W     
II ensGene transcript 284428 287925 . - . YBR023C     
II ensGene transcript 289445 290350 . + . YBR024W     
II ensGene transcript 290681 291865 . - . YBR025C     
II ensGene transcript 292877 294019 . - . YBR026C     
II ensGene transcript 294024 294356 . - . YBR027C     
II ensGene transcript 294425 296002 . - . YBR028C     
II ensGene transcript 296369 297742 . - . YBR029C     
II ensGene transcript 298292 299950 . + . YBR030W     
II ensGene transcript 300166 301254 . + . YBR031W     
II ensGene transcript 301519 301821 . + . YBR032W     
II ensGene transcript 301944 304703 . + . YBR033W     
II ensGene transcript 304930 305976 . - . YBR034C     
II ensGene transcript 306269 306955 . - . YBR035C     
II ensGene transcript 307185 307345 . - . snR161     
II ensGene transcript 309081 310313 . - . YBR036C     
II ensGene transcript 310565 311452 . - . YBR037C     
II ensGene transcript 311898 314789 . + . YBR038W     
II ensGene transcript 315575 316510 . + . YBR039W     
II ensGene transcript 316968 317864 . + . YBR040W     
II ensGene transcript 318266 320275 . + . YBR041W     
II ensGene transcript 320416 321609 . - . YBR042C     
II ensGene transcript 321876 323945 . - . YBR043C     
II ensGene transcript 324341 326059 . - . YBR044C     
II ensGene transcript 326792 326865 . - . tV(UAC)B     
II ensGene transcript 328173 330092 . - . YBR045C     
II ensGene transcript 330507 331511 . - . YBR046C     
II ensGene transcript 331833 332360 . + . YBR047W     
II ensGene transcript 332831 333812 . + . YBR048W     
II ensGene transcript 334386 336818 . - . YBR049C     
II ensGene transcript 337183 338199 . - . YBR050C     
II ensGene transcript 337988 338338 . + . YBR051W     
II ensGene transcript 338720 339352 . - . YBR052C     
II ensGene transcript 339675 340751 . - . YBR053C     
II ensGene transcript 343101 344135 . + . YBR054W     
II ensGene transcript 344602 347301 . - . YBR055C     
II ensGene transcript 347603 347686 . + . tL(UAA)B2     
II ensGene transcript 347879 349384 . + . YBR056W     
II ensGene transcript 350827 350898 . + . tQ(UUG)B     
II ensGene transcript 351255 351455 . + . YBR056W-A     
II ensGene transcript 351293 351451 . - . YBR056C-B     
II ensGene transcript 352193 353293 . - . YBR057C     
II ensGene transcript 353672 356017 . - . YBR058C     
II ensGene transcript 356324 356566 . - . YBR058C-A     
II ensGene transcript 356861 360187 . - . YBR059C     
II ensGene transcript 360652 362514 . - . YBR060C     
II ensGene transcript 364787 365719 . - . YBR061C     
II ensGene transcript 365976 366600 . - . YBR062C     
II ensGene transcript 366970 368184 . - . YBR063C     
II ensGene transcript 367763 368191 . + . YBR064W     
II ensGene transcript 368584 369678 . - . YBR065C     
II ensGene transcript 370037 370699 . - . YBR066C     
II ensGene transcript 372103 372735 . - . YBR067C     
II ensGene transcript 373861 375690 . - . YBR068C     
II ensGene transcript 376574 378433 . - . YBR069C     
II ensGene transcript 379221 379934 . - . YBR070C     
II ensGene transcript 380411 381046 . + . YBR071W     
II ensGene transcript 382030 382674 . + . YBR072W     
II ensGene transcript 382860 383021 . - . YBR072C-A     
II ensGene transcript 383112 385988 . + . YBR073W     
II ensGene transcript 386286 389216 . + . YBR074W     
II ensGene transcript 390227 391291 . + . YBR076W     
II ensGene transcript 391351 391617 . - . YBR076C-A     
II ensGene transcript 391805 392293 . - . YBR077C     
II ensGene transcript 393123 394742 . + . YBR078W     
II ensGene transcript 395383 398277 . - . YBR079C     
II ensGene transcript 398614 400890 . - . YBR080C     
II ensGene transcript 401253 405251 . - . YBR081C     
II ensGene transcript 405878 405949 . + . tR(UCU)B     
II ensGene transcript 405960 406031 . + . tD(GUC)B     
II ensGene transcript 406628 407169 . - . YBR082C     
II ensGene transcript 409169 410629 . + . YBR083W     
II ensGene transcript 411054 413981 . + . YBR084W     
II ensGene transcript 414186 415261 . - . YBR084C-A     
II ensGene transcript 415983 416906 . + . YBR085W     
II ensGene transcript 418907 419164 . - . YBR085C-A     
II ensGene transcript 420201 423041 . - . YBR086C     
II ensGene transcript 423765 424829 . + . YBR087W     
II ensGene transcript 424990 425766 . - . YBR088C     
II ensGene transcript 425183 425782 . + . YBR089W     
II ensGene transcript 426190 426489 . - . YBR089C-A     
II ensGene transcript 426333 427058 . - . YBR090C     
II ensGene transcript 427155 427484 . - . YBR091C     
II ensGene transcript 427698 429101 . - . YBR092C     
II ensGene transcript 429548 430951 . - . YBR093C     
II ensGene transcript 432036 434297 . + . YBR094W     
II ensGene transcript 434406 435698 . - . YBR095C     
II ensGene transcript 436021 436713 . + . YBR096W     
II ensGene transcript 436951 441315 . + . YBR097W     
II ensGene transcript 441515 443590 . + . YBR098W     
II ensGene transcript 442924 443307 . - . YBR099C     
II ensGene transcript 443821 444693 . - . YBR101C     
II ensGene transcript 445062 447323 . - . YBR102C     
II ensGene transcript 447709 449316 . + . YBR103W     
II ensGene transcript 449320 449463 . - . YBR103C-A     
II ensGene transcript 449667 450656 . + . YBR104W     
II ensGene transcript 450881 451969 . - . YBR105C     
II ensGene transcript 452658 453224 . + . YBR106W     
II ensGene transcript 453793 454530 . - . YBR107C     
II ensGene transcript 454822 457665 . + . YBR108W     
II ensGene transcript 457919 458362 . - . YBR109C     
II ensGene transcript 458608 458832 . + . YBR109W-A     
II ensGene transcript 458872 460221 . + . YBR110W     
II ensGene transcript 461178 461873 . - . YBR111C     
II ensGene transcript 462139 462579 . + . YBR111W-A     
II ensGene transcript 462870 465770 . - . YBR112C     
II ensGene transcript 465566 466048 . + . YBR113W     
II ensGene transcript 467248 469620 . + . YBR114W     
II ensGene transcript 469748 473926 . - . YBR115C     
II ensGene transcript 474199 474726 . - . YBR116C     
II ensGene transcript 474392 476437 . - . YBR117C     
II ensGene transcript 477671 479047 . + . YBR118W     
II ensGene transcript 479338 480323 . + . YBR119W     
II ensGene transcript 480435 480923 . - . YBR120C     
II ensGene transcript 481364 483367 . - . YBR121C     
II ensGene transcript 482326 482484 . - . YBR121C-A     
II ensGene transcript 483970 484503 . - . YBR122C     
II ensGene transcript 484742 486691 . - . YBR123C     
II ensGene transcript 486507 486866 . + . YBR124W     
II ensGene transcript 487199 488380 . - . YBR125C     
II ensGene transcript 488905 490392 . - . YBR126C     
II ensGene transcript 490850 491056 . + . YBR126W-A     
II ensGene transcript 490927 491070 . + . YBR126W-B     
II ensGene transcript 491269 492822 . - . YBR127C     
II ensGene transcript 493081 494115 . - . YBR128C     
II ensGene transcript 494353 495339 . - . YBR129C     
II ensGene transcript 495592 496869 . - . YBR130C     
II ensGene transcript 497163 499277 . + . YBR131W     
II ensGene transcript 497650 497739 . - . YBR131C-A     
II ensGene transcript 499652 501442 . - . YBR132C     
II ensGene transcript 501804 504287 . - . YBR133C     
II ensGene transcript 504243 504644 . + . YBR134W     
II ensGene transcript 504854 505306 . + . YBR135W     
II ensGene transcript 505668 512774 . + . YBR136W     
II ensGene transcript 513044 513583 . + . YBR137W     
II ensGene transcript 513762 515336 . - . YBR138C     
II ensGene transcript 515664 517190 . + . YBR139W     
II ensGene transcript 517350 526628 . - . YBR140C     
II ensGene transcript 527025 528038 . - . YBR141C     
II ensGene transcript 527167 527262 . + . YBR141W-A     
II ensGene transcript 528317 530638 . + . YBR142W     
II ensGene transcript 530869 532182 . - . YBR143C     
II ensGene transcript 533235 533549 . - . YBR144C     
II ensGene transcript 533762 534817 . + . YBR145W     
II ensGene transcript 535260 536096 . + . YBR146W     
II ensGene transcript 536575 537465 . + . YBR147W     
II ensGene transcript 537876 539705 . + . YBR148W     
II ensGene transcript 539987 541021 . + . YBR149W     
II ensGene transcript 541209 544493 . - . YBR150C     
II ensGene transcript 545028 545978 . + . YBR151W     
II ensGene transcript 546376 547251 . + . YBR152W     
II ensGene transcript 547460 548194 . + . YBR153W     
II ensGene transcript 548362 549009 . - . YBR154C     
II ensGene transcript 549771 550928 . + . YBR155W     
II ensGene transcript 551104 553200 . - . YBR156C     
II ensGene transcript 553543 554310 . - . YBR157C     
II ensGene transcript 556549 558198 . + . YBR158W     
II ensGene transcript 558685 559728 . + . YBR159W     
II ensGene transcript 560078 560974 . + . YBR160W     
II ensGene transcript 561634 562764 . + . YBR161W     
II ensGene transcript 563203 564570 . - . YBR162C     
II ensGene transcript 565231 565428 . + . YBR162W-A     
II ensGene transcript 565723 567480 . + . YBR163W     
II ensGene transcript 567875 568426 . - . YBR164C     
II ensGene transcript 568852 569685 . + . YBR165W     
II ensGene transcript 569842 571200 . - . YBR166C     
II ensGene transcript 571468 571890 . - . YBR167C     
II ensGene transcript 572371 573612 . + . YBR168W     
II ensGene transcript 573915 575996 . - . YBR169C     
II ensGene transcript 576344 578086 . - . YBR170C     
II ensGene transcript 578364 578984 . + . YBR171W     
II ensGene transcript 579150 581372 . - . YBR172C     
II ensGene transcript 581726 582172 . - . YBR173C     
II ensGene transcript 582338 582652 . - . YBR174C     
II ensGene transcript 582408 583355 . + . YBR175W     
II ensGene transcript 583720 584658 . + . YBR176W     
II ensGene transcript 584807 586162 . - . YBR177C     
II ensGene transcript 586071 586445 . + . YBR178W     
II ensGene transcript 586547 589114 . - . YBR179C     
II ensGene transcript 589741 591459 . + . YBR180W     
II ensGene transcript 591712 592774 . - . YBR181C     
II ensGene transcript 593506 594864 . - . YBR182C     
II ensGene transcript 595361 595555 . - . YBR182C-A     
II ensGene transcript 596115 597065 . + . YBR183W     
II ensGene transcript 597363 598934 . + . YBR184W     
II ensGene transcript 599123 599959 . - . YBR185C     
II ensGene transcript 600553 602360 . + . YBR186W     
II ensGene transcript 602634 603476 . + . YBR187W     
II ensGene transcript 603685 604107 . - . YBR188C     
II ensGene transcript 604508 605508 . + . YBR189W     
II ensGene transcript 605966 606277 . + . YBR190W     
II ensGene transcript 606270 607140 . + . YBR191W     
II ensGene transcript 607149 607223 . + . YBR191W-A     
II ensGene transcript 607652 608785 . + . YBR192W     
II ensGene transcript 609082 609753 . - . YBR193C     
II ensGene transcript 610038 610409 . + . YBR194W     
II ensGene transcript 610614 611882 . - . YBR195C     
II ensGene transcript 612236 613900 . - . YBR196C     
II ensGene transcript 614024 614173 . - . YBR196C-A     
II ensGene transcript 614526 614630 . - . YBR196C-B     
II ensGene transcript 615203 615856 . - . YBR197C     
II ensGene transcript 616127 618523 . - . YBR198C     
II ensGene transcript 618909 620303 . + . YBR199W     
II ensGene transcript 620872 622527 . + . YBR200W     
II ensGene transcript 622983 623147 . + . YBR200W-A     
II ensGene transcript 623576 624211 . + . YBR201W     
II ensGene transcript 624493 624696 . - . YBR201C-A     
II ensGene transcript 625772 628309 . + . YBR202W     
II ensGene transcript 629168 631942 . + . YBR203W     
II ensGene transcript 632254 633381 . - . YBR204C     
II ensGene transcript 633622 634836 . + . YBR205W     
II ensGene transcript 634601 634924 . + . YBR206W     
II ensGene transcript 635146 636543 . + . YBR207W     
II ensGene transcript 636703 642210 . - . YBR208C     
II ensGene transcript 642583 642900 . + . YBR209W     
II ensGene transcript 643007 643078 . - . tC(GCA)B     
II ensGene transcript 645167 645238 . + . tE(UUC)B     
II ensGene transcript 645550 645978 . + . YBR210W     
II ensGene transcript 646158 647132 . - . YBR211C     
II ensGene transcript 647886 649904 . + . YBR212W     
II ensGene transcript 650368 651192 . + . YBR213W     
II ensGene transcript 651415 652998 . + . YBR214W     
II ensGene transcript 653356 655317 . + . YBR215W     
II ensGene transcript 655576 657600 . - . YBR216C     
II ensGene transcript 657832 658392 . + . YBR217W     
II ensGene transcript 658707 662249 . - . YBR218C     
II ensGene transcript 662499 663303 . - . YBR219C     
II ensGene transcript 662995 664677 . - . YBR220C     
II ensGene transcript 665153 666253 . - . YBR221C     
II ensGene transcript 666538 666642 . + . YBR221W-A     
II ensGene transcript 666720 668351 . - . YBR222C     
II ensGene transcript 668663 670297 . - . YBR223C     
II ensGene transcript 668721 668840 . + . YBR223W-A     
II ensGene transcript 670125 670640 . + . YBR224W     
II ensGene transcript 670627 673329 . + . YBR225W     
II ensGene transcript 673155 673565 . - . YBR226C     
II ensGene transcript 673572 675134 . - . YBR227C     
II ensGene transcript 675313 676227 . + . YBR228W     
II ensGene transcript 676357 679221 . - . YBR229C     
II ensGene transcript 679549 680050 . - . YBR230C     
II ensGene transcript 680362 680562 . + . YBR230W-A     
II ensGene transcript 680688 681862 . - . LSR1     
II ensGene transcript 682179 683090 . - . YBR231C     
II ensGene transcript 683373 683732 . - . YBR232C     
II ensGene transcript 683428 684669 . + . YBR233W     
II ensGene transcript 684977 685261 . + . YBR233W-A     
II ensGene transcript 685438 686592 . - . YBR234C     
II ensGene transcript 686901 690263 . + . YBR235W     
II ensGene transcript 690383 691693 . - . YBR236C     
II ensGene transcript 691969 694518 . + . YBR237W     
II ensGene transcript 695107 697302 . - . YBR238C     
II ensGene transcript 698354 699943 . - . YBR239C     
II ensGene transcript 700490 701842 . - . YBR240C     
II ensGene transcript 702589 704055 . - . YBR241C     
II ensGene transcript 704670 705386 . + . YBR242W     
II ensGene transcript 705447 706793 . - . YBR243C     
II ensGene transcript 707528 708016 . + . YBR244W     
II ensGene transcript 708150 711539 . - . YBR245C     
II ensGene transcript 711591 712754 . + . YBR246W     
II ensGene transcript 713004 714455 . - . YBR247C     
II ensGene transcript 714807 716465 . - . YBR248C     
II ensGene transcript 716882 717994 . - . YBR249C     
II ensGene transcript 719033 720604 . + . YBR250W     
II ensGene transcript 721390 722313 . + . YBR251W     
II ensGene transcript 722611 723054 . + . YBR252W     
II ensGene transcript 723270 723635 . + . YBR253W     
II ensGene transcript 723736 724263 . - . YBR254C     
II ensGene transcript 724456 726540 . + . YBR255W     
II ensGene transcript 726618 727074 . - . YBR255C-A     
II ensGene transcript 727386 728102 . - . YBR256C     
II ensGene transcript 728885 729724 . + . YBR257W     
II ensGene transcript 729734 730162 . - . YBR258C     
II ensGene transcript 730387 732453 . + . YBR259W     
II ensGene transcript 732639 734639 . - . YBR260C     
II ensGene transcript 734832 735530 . - . YBR261C     
